Brand,Restaurant ID,Site,RWT Adjustment,Order Inaccuracy Adjustment,Opening Hours Adjustment,JBP Discount,Headline Commission,Total Commission Change,New Commission
Sessions Market,616771,SoBe Burger @ Mina Steakhouse,-1.6,-0.8,0,-0.5,31.59%,2.90%,28.69%
Sessions Market,616771,SoBe Burger @ Mina Steakhouse,-1.6,-0.8,0,-0.5,27.04%,2.90%,24.14%
Sessions Market,616771,SoBe Burger @ Mina Steakhouse,-1.6,-0.8,0,-0.5,28.78%,2.90%,25.88%
Sessions Market,616771,SoBe Burger @ Mina Steakhouse,-1.6,-0.8,0,-0.5,32.59%,2.90%,29.69%
Sessions Market,439580,SoBe Burger @ Mr Fish,-1.2,-1.6,-1.2,-0.5,27.82%,4.50%,23.32%
Sessions Market,439580,SoBe Burger @ Mr Fish,-1.2,-1.6,-1.2,-0.5,30.00%,4.50%,25.50%
Sessions Market,439580,SoBe Burger @ Mr Fish,-1.2,-1.6,-1.2,-0.5,32.59%,4.50%,28.09%
Sessions Market,439580,SoBe Burger @ Mr Fish,-1.2,-1.6,-1.2,-0.5,31.59%,4.50%,27.09%
Sessions Market,439580,SoBe Burger @ Mr Fish,-1.2,-1.6,-1.2,-0.5,27.04%,4.50%,22.54%
Sessions Market,439580,SoBe Burger @ Mr Fish,-1.2,-1.6,-1.2,-0.5,28.78%,4.50%,24.28%
Sessions Market,439580,SoBe Burger @ Mr Fish,-1.2,-1.6,-1.2,-0.5,25.86%,4.50%,21.36%
Sessions Market,439580,SoBe Burger @ Mr Fish,-1.2,-1.6,-1.2,-0.5,25.62%,4.50%,21.12%
Sessions Market,439580,SoBe Burger @ Mr Fish,-1.2,-1.6,-1.2,-0.5,26.40%,4.50%,21.90%
Sessions Market,698185,SoBe Burger @ Mr Shawarma,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,698185,SoBe Burger @ Mr Shawarma,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,698185,SoBe Burger @ Mr Shawarma,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,698185,SoBe Burger @ Mr Shawarma,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,698185,SoBe Burger @ Mr Shawarma,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,698185,SoBe Burger @ Mr Shawarma,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,698185,SoBe Burger @ Mr Shawarma,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,698185,SoBe Burger @ Mr Shawarma,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,698185,SoBe Burger @ Mr Shawarma,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,768818,SoBe Burger @ Muncheez - Notting Hill,-0.6,1.6,0,-0.5,25.86%,-0.50%,26.36%
Sessions Market,768818,SoBe Burger @ Muncheez - Notting Hill,-0.6,1.6,0,-0.5,30.00%,-0.50%,30.50%
Sessions Market,768818,SoBe Burger @ Muncheez - Notting Hill,-0.6,1.6,0,-0.5,31.59%,-0.50%,32.09%
Sessions Market,768818,SoBe Burger @ Muncheez - Notting Hill,-0.6,1.6,0,-0.5,27.82%,-0.50%,28.32%
Sessions Market,768818,SoBe Burger @ Muncheez - Notting Hill,-0.6,1.6,0,-0.5,25.62%,-0.50%,26.12%
Sessions Market,768818,SoBe Burger @ Muncheez - Notting Hill,-0.6,1.6,0,-0.5,28.78%,-0.50%,29.28%
Sessions Market,768818,SoBe Burger @ Muncheez - Notting Hill,-0.6,1.6,0,-0.5,26.40%,-0.50%,26.90%
Sessions Market,768818,SoBe Burger @ Muncheez - Notting Hill,-0.6,1.6,0,-0.5,27.04%,-0.50%,27.54%
Sessions Market,768818,SoBe Burger @ Muncheez - Notting Hill,-0.6,1.6,0,-0.5,32.59%,-0.50%,33.09%
Sessions Market,666551,SoBe Burger @ Munchies Peri Peri,-1,0.6,-1,-0.5,27.82%,1.90%,25.92%
Sessions Market,666551,SoBe Burger @ Munchies Peri Peri,-1,0.6,-1,-0.5,31.59%,1.90%,29.69%
Sessions Market,666551,SoBe Burger @ Munchies Peri Peri,-1,0.6,-1,-0.5,25.62%,1.90%,23.72%
Sessions Market,666551,SoBe Burger @ Munchies Peri Peri,-1,0.6,-1,-0.5,28.78%,1.90%,26.88%
Sessions Market,666551,SoBe Burger @ Munchies Peri Peri,-1,0.6,-1,-0.5,26.40%,1.90%,24.50%
Sessions Market,666551,SoBe Burger @ Munchies Peri Peri,-1,0.6,-1,-0.5,25.86%,1.90%,23.96%
Sessions Market,666551,SoBe Burger @ Munchies Peri Peri,-1,0.6,-1,-0.5,30.00%,1.90%,28.10%
Sessions Market,666551,SoBe Burger @ Munchies Peri Peri,-1,0.6,-1,-0.5,27.04%,1.90%,25.14%
Sessions Market,666551,SoBe Burger @ Munchies Peri Peri,-1,0.6,-1,-0.5,32.59%,1.90%,30.69%
Sessions Market,564593,SoBe Burger @ Namsan Chicken Barry,0.8,-1.6,-1.2,-0.5,25.62%,2.50%,23.12%
Sessions Market,564593,SoBe Burger @ Namsan Chicken Barry,0.8,-1.6,-1.2,-0.5,25.86%,2.50%,23.36%
Sessions Market,564593,SoBe Burger @ Namsan Chicken Barry,0.8,-1.6,-1.2,-0.5,31.59%,2.50%,29.09%
Sessions Market,564593,SoBe Burger @ Namsan Chicken Barry,0.8,-1.6,-1.2,-0.5,27.82%,2.50%,25.32%
Sessions Market,564593,SoBe Burger @ Namsan Chicken Barry,0.8,-1.6,-1.2,-0.5,26.40%,2.50%,23.90%
Sessions Market,564593,SoBe Burger @ Namsan Chicken Barry,0.8,-1.6,-1.2,-0.5,32.59%,2.50%,30.09%
Sessions Market,564593,SoBe Burger @ Namsan Chicken Barry,0.8,-1.6,-1.2,-0.5,27.04%,2.50%,24.54%
Sessions Market,564593,SoBe Burger @ Namsan Chicken Barry,0.8,-1.6,-1.2,-0.5,28.78%,2.50%,26.28%
Sessions Market,564593,SoBe Burger @ Namsan Chicken Barry,0.8,-1.6,-1.2,-0.5,30.00%,2.50%,27.50%
Sessions Market,587963,SoBe Burger @ Nandini's Burger & Shakes,-1,-2,-1,-0.5,27.82%,4.50%,23.32%
Sessions Market,587963,SoBe Burger @ Nandini's Burger & Shakes,-1,-2,-1,-0.5,28.78%,4.50%,24.28%
Sessions Market,587963,SoBe Burger @ Nandini's Burger & Shakes,-1,-2,-1,-0.5,26.40%,4.50%,21.90%
Sessions Market,587963,SoBe Burger @ Nandini's Burger & Shakes,-1,-2,-1,-0.5,27.04%,4.50%,22.54%
Sessions Market,587963,SoBe Burger @ Nandini's Burger & Shakes,-1,-2,-1,-0.5,31.59%,4.50%,27.09%
Sessions Market,587963,SoBe Burger @ Nandini's Burger & Shakes,-1,-2,-1,-0.5,25.62%,4.50%,21.12%
Sessions Market,587963,SoBe Burger @ Nandini's Burger & Shakes,-1,-2,-1,-0.5,25.86%,4.50%,21.36%
Sessions Market,587963,SoBe Burger @ Nandini's Burger & Shakes,-1,-2,-1,-0.5,30.00%,4.50%,25.50%
Sessions Market,587963,SoBe Burger @ Nandini's Burger & Shakes,-1,-2,-1,-0.5,32.59%,4.50%,28.09%
Sessions Market,711667,SoBe Burger @ Nash & Smashed - Chelmsford,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,711667,SoBe Burger @ Nash & Smashed - Chelmsford,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,711667,SoBe Burger @ Nash & Smashed - Chelmsford,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,711667,SoBe Burger @ Nash & Smashed - Chelmsford,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,711667,SoBe Burger @ Nash & Smashed - Chelmsford,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,711667,SoBe Burger @ Nash & Smashed - Chelmsford,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,711667,SoBe Burger @ Nash & Smashed - Chelmsford,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,711667,SoBe Burger @ Nash & Smashed - Chelmsford,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,711667,SoBe Burger @ Nash & Smashed - Chelmsford,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,761471,SoBe Burger @ Newport Burgers - Newport,0.8,1.6,0,-0.5,25.62%,-1.90%,27.52%
Sessions Market,761471,SoBe Burger @ Newport Burgers - Newport,0.8,1.6,0,-0.5,28.78%,-1.90%,30.68%
Sessions Market,761471,SoBe Burger @ Newport Burgers - Newport,0.8,1.6,0,-0.5,27.82%,-1.90%,29.72%
Sessions Market,761471,SoBe Burger @ Newport Burgers - Newport,0.8,1.6,0,-0.5,27.04%,-1.90%,28.94%
Sessions Market,761471,SoBe Burger @ Newport Burgers - Newport,0.8,1.6,0,-0.5,31.59%,-1.90%,33.49%
Sessions Market,761471,SoBe Burger @ Newport Burgers - Newport,0.8,1.6,0,-0.5,30.00%,-1.90%,31.90%
Sessions Market,761471,SoBe Burger @ Newport Burgers - Newport,0.8,1.6,0,-0.5,25.86%,-1.90%,27.76%
Sessions Market,761471,SoBe Burger @ Newport Burgers - Newport,0.8,1.6,0,-0.5,26.40%,-1.90%,28.30%
Sessions Market,761471,SoBe Burger @ Newport Burgers - Newport,0.8,1.6,0,-0.5,32.59%,-1.90%,34.49%
Sessions Market,642659,SoBe Burger @ Nomas Gastrobar,-1.8,-1.6,0,-0.5,32.59%,3.90%,28.69%
Sessions Market,642659,SoBe Burger @ Nomas Gastrobar,-1.8,-1.6,0,-0.5,25.86%,3.90%,21.96%
Sessions Market,642659,SoBe Burger @ Nomas Gastrobar,-1.8,-1.6,0,-0.5,28.78%,3.90%,24.88%
Sessions Market,642659,SoBe Burger @ Nomas Gastrobar,-1.8,-1.6,0,-0.5,27.82%,3.90%,23.92%
Sessions Market,642659,SoBe Burger @ Nomas Gastrobar,-1.8,-1.6,0,-0.5,27.04%,3.90%,23.14%
Sessions Market,642659,SoBe Burger @ Nomas Gastrobar,-1.8,-1.6,0,-0.5,31.59%,3.90%,27.69%
Sessions Market,642659,SoBe Burger @ Nomas Gastrobar,-1.8,-1.6,0,-0.5,26.40%,3.90%,22.50%
Sessions Market,642659,SoBe Burger @ Nomas Gastrobar,-1.8,-1.6,0,-0.5,25.62%,3.90%,21.72%
Sessions Market,642659,SoBe Burger @ Nomas Gastrobar,-1.8,-1.6,0,-0.5,30.00%,3.90%,26.10%
Sessions Market,676187,SoBe Burger @ Nonna's Cafe & Restaurant - Harpenden,-1.2,1,0,-0.5,25.86%,0.70%,25.16%
Sessions Market,676187,SoBe Burger @ Nonna's Cafe & Restaurant - Harpenden,-1.2,1,0,-0.5,30.00%,0.70%,29.30%
Sessions Market,676187,SoBe Burger @ Nonna's Cafe & Restaurant - Harpenden,-1.2,1,0,-0.5,26.40%,0.70%,25.70%
Sessions Market,676187,SoBe Burger @ Nonna's Cafe & Restaurant - Harpenden,-1.2,1,0,-0.5,28.78%,0.70%,28.08%
Sessions Market,676187,SoBe Burger @ Nonna's Cafe & Restaurant - Harpenden,-1.2,1,0,-0.5,27.82%,0.70%,27.12%
Sessions Market,676187,SoBe Burger @ Nonna's Cafe & Restaurant - Harpenden,-1.2,1,0,-0.5,25.62%,0.70%,24.92%
Sessions Market,676187,SoBe Burger @ Nonna's Cafe & Restaurant - Harpenden,-1.2,1,0,-0.5,27.04%,0.70%,26.34%
Sessions Market,676187,SoBe Burger @ Nonna's Cafe & Restaurant - Harpenden,-1.2,1,0,-0.5,32.59%,0.70%,31.89%
Sessions Market,676187,SoBe Burger @ Nonna's Cafe & Restaurant - Harpenden,-1.2,1,0,-0.5,31.59%,0.70%,30.89%
Sessions Market,761806,SoBe Burger @ OG Chicken - Bracknell,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,761806,SoBe Burger @ OG Chicken - Bracknell,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,761806,SoBe Burger @ OG Chicken - Bracknell,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,761806,SoBe Burger @ OG Chicken - Bracknell,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,761806,SoBe Burger @ OG Chicken - Bracknell,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,761806,SoBe Burger @ OG Chicken - Bracknell,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,761806,SoBe Burger @ OG Chicken - Bracknell,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,761806,SoBe Burger @ OG Chicken - Bracknell,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,761806,SoBe Burger @ OG Chicken - Bracknell,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,650711,SoBe Burger @ Ohayo Sushi & Wok,-1,-2.4,-1.2,-0.5,30.00%,5.10%,24.90%
Sessions Market,650711,SoBe Burger @ Ohayo Sushi & Wok,-1,-2.4,-1.2,-0.5,32.59%,5.10%,27.49%
Sessions Market,650711,SoBe Burger @ Ohayo Sushi & Wok,-1,-2.4,-1.2,-0.5,26.40%,5.10%,21.30%
Sessions Market,650711,SoBe Burger @ Ohayo Sushi & Wok,-1,-2.4,-1.2,-0.5,25.62%,5.10%,20.52%
Sessions Market,650711,SoBe Burger @ Ohayo Sushi & Wok,-1,-2.4,-1.2,-0.5,27.82%,5.10%,22.72%
Sessions Market,650711,SoBe Burger @ Ohayo Sushi & Wok,-1,-2.4,-1.2,-0.5,25.86%,5.10%,20.76%
Sessions Market,650711,SoBe Burger @ Ohayo Sushi & Wok,-1,-2.4,-1.2,-0.5,27.04%,5.10%,21.94%
Sessions Market,650711,SoBe Burger @ Ohayo Sushi & Wok,-1,-2.4,-1.2,-0.5,31.59%,5.10%,26.49%
Sessions Market,650711,SoBe Burger @ Ohayo Sushi & Wok,-1,-2.4,-1.2,-0.5,28.78%,5.10%,23.68%
Sessions Market,666601,SoBe Burger @ Oliver's Burger Bar Bexhill,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,666601,SoBe Burger @ Oliver's Burger Bar Bexhill,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,666601,SoBe Burger @ Oliver's Burger Bar Bexhill,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,666601,SoBe Burger @ Oliver's Burger Bar Bexhill,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,666601,SoBe Burger @ Oliver's Burger Bar Bexhill,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,666601,SoBe Burger @ Oliver's Burger Bar Bexhill,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,666601,SoBe Burger @ Oliver's Burger Bar Bexhill,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,666601,SoBe Burger @ Oliver's Burger Bar Bexhill,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,666601,SoBe Burger @ Oliver's Burger Bar Bexhill,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,549953,SoBe Burger @ OMG- Nottingham,-1.2,-0.8,-1,-0.5,28.78%,3.50%,25.28%
Sessions Market,549953,SoBe Burger @ OMG- Nottingham,-1.2,-0.8,-1,-0.5,27.82%,3.50%,24.32%
Sessions Market,549953,SoBe Burger @ OMG- Nottingham,-1.2,-0.8,-1,-0.5,27.04%,3.50%,23.54%
Sessions Market,549953,SoBe Burger @ OMG- Nottingham,-1.2,-0.8,-1,-0.5,32.59%,3.50%,29.09%
Sessions Market,549953,SoBe Burger @ OMG- Nottingham,-1.2,-0.8,-1,-0.5,25.62%,3.50%,22.12%
Sessions Market,549953,SoBe Burger @ OMG- Nottingham,-1.2,-0.8,-1,-0.5,26.40%,3.50%,22.90%
Sessions Market,549953,SoBe Burger @ OMG- Nottingham,-1.2,-0.8,-1,-0.5,30.00%,3.50%,26.50%
Sessions Market,549953,SoBe Burger @ OMG- Nottingham,-1.2,-0.8,-1,-0.5,25.86%,3.50%,22.36%
Sessions Market,549953,SoBe Burger @ OMG- Nottingham,-1.2,-0.8,-1,-0.5,31.59%,3.50%,28.09%
Sessions Market,546610,SoBe Burger @ Papa's Pizza,-0.8,-0.4,-0.8,-0.5,31.59%,2.50%,29.09%
Sessions Market,546610,SoBe Burger @ Papa's Pizza,-0.8,-0.4,-0.8,-0.5,32.59%,2.50%,30.09%
Sessions Market,546610,SoBe Burger @ Papa's Pizza,-0.8,-0.4,-0.8,-0.5,27.82%,2.50%,25.32%
Sessions Market,546610,SoBe Burger @ Papa's Pizza,-0.8,-0.4,-0.8,-0.5,28.78%,2.50%,26.28%
Sessions Market,546610,SoBe Burger @ Papa's Pizza,-0.8,-0.4,-0.8,-0.5,25.62%,2.50%,23.12%
Sessions Market,546610,SoBe Burger @ Papa's Pizza,-0.8,-0.4,-0.8,-0.5,26.40%,2.50%,23.90%
Sessions Market,546610,SoBe Burger @ Papa's Pizza,-0.8,-0.4,-0.8,-0.5,27.04%,2.50%,24.54%
Sessions Market,546610,SoBe Burger @ Papa's Pizza,-0.8,-0.4,-0.8,-0.5,30.00%,2.50%,27.50%
Sessions Market,546610,SoBe Burger @ Papa's Pizza,-0.8,-0.4,-0.8,-0.5,25.86%,2.50%,23.36%
Sessions Market,695355,SoBe Burger @ Peppermills Takeaway,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,695355,SoBe Burger @ Peppermills Takeaway,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,695355,SoBe Burger @ Peppermills Takeaway,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,695355,SoBe Burger @ Peppermills Takeaway,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,695355,SoBe Burger @ Peppermills Takeaway,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,695355,SoBe Burger @ Peppermills Takeaway,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,695355,SoBe Burger @ Peppermills Takeaway,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,695355,SoBe Burger @ Peppermills Takeaway,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,695355,SoBe Burger @ Peppermills Takeaway,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,698163,SoBe Burger @ Peri Peri House - Bognor Regis,0.2,-1.8,-1.2,-0.5,27.82%,3.30%,24.52%
Sessions Market,698163,SoBe Burger @ Peri Peri House - Bognor Regis,0.2,-1.8,-1.2,-0.5,31.59%,3.30%,28.29%
Sessions Market,698163,SoBe Burger @ Peri Peri House - Bognor Regis,0.2,-1.8,-1.2,-0.5,28.78%,3.30%,25.48%
Sessions Market,698163,SoBe Burger @ Peri Peri House - Bognor Regis,0.2,-1.8,-1.2,-0.5,25.86%,3.30%,22.56%
Sessions Market,698163,SoBe Burger @ Peri Peri House - Bognor Regis,0.2,-1.8,-1.2,-0.5,25.62%,3.30%,22.32%
Sessions Market,698163,SoBe Burger @ Peri Peri House - Bognor Regis,0.2,-1.8,-1.2,-0.5,32.59%,3.30%,29.29%
Sessions Market,698163,SoBe Burger @ Peri Peri House - Bognor Regis,0.2,-1.8,-1.2,-0.5,30.00%,3.30%,26.70%
Sessions Market,698163,SoBe Burger @ Peri Peri House - Bognor Regis,0.2,-1.8,-1.2,-0.5,26.40%,3.30%,23.10%
Sessions Market,698163,SoBe Burger @ Peri Peri House - Bognor Regis,0.2,-1.8,-1.2,-0.5,27.04%,3.30%,23.74%
Sessions Market,605959,SoBe Burger @ Peri Peri Original - Benfleet,0.8,-2,-1.2,-0.5,25.86%,2.90%,22.96%
Sessions Market,605959,SoBe Burger @ Peri Peri Original - Benfleet,0.8,-2,-1.2,-0.5,28.78%,2.90%,25.88%
Sessions Market,605959,SoBe Burger @ Peri Peri Original - Benfleet,0.8,-2,-1.2,-0.5,25.62%,2.90%,22.72%
Sessions Market,605959,SoBe Burger @ Peri Peri Original - Benfleet,0.8,-2,-1.2,-0.5,27.82%,2.90%,24.92%
Sessions Market,605959,SoBe Burger @ Peri Peri Original - Benfleet,0.8,-2,-1.2,-0.5,32.59%,2.90%,29.69%
Sessions Market,605959,SoBe Burger @ Peri Peri Original - Benfleet,0.8,-2,-1.2,-0.5,27.04%,2.90%,24.14%
Sessions Market,605959,SoBe Burger @ Peri Peri Original - Benfleet,0.8,-2,-1.2,-0.5,30.00%,2.90%,27.10%
Sessions Market,605959,SoBe Burger @ Peri Peri Original - Benfleet,0.8,-2,-1.2,-0.5,26.40%,2.90%,23.50%
Sessions Market,605959,SoBe Burger @ Peri Peri Original - Benfleet,0.8,-2,-1.2,-0.5,31.59%,2.90%,28.69%
Sessions Market,603278,SoBe Burger @ Peri Peri Original - Hatfield,-0.8,-1.2,-1.2,-0.5,27.82%,3.70%,24.12%
Sessions Market,603278,SoBe Burger @ Peri Peri Original - Hatfield,-0.8,-1.2,-1.2,-0.5,31.59%,3.70%,27.89%
Sessions Market,603278,SoBe Burger @ Peri Peri Original - Hatfield,-0.8,-1.2,-1.2,-0.5,26.40%,3.70%,22.70%
Sessions Market,603278,SoBe Burger @ Peri Peri Original - Hatfield,-0.8,-1.2,-1.2,-0.5,28.78%,3.70%,25.08%
Sessions Market,603278,SoBe Burger @ Peri Peri Original - Hatfield,-0.8,-1.2,-1.2,-0.5,27.04%,3.70%,23.34%
Sessions Market,603278,SoBe Burger @ Peri Peri Original - Hatfield,-0.8,-1.2,-1.2,-0.5,32.59%,3.70%,28.89%
Sessions Market,603278,SoBe Burger @ Peri Peri Original - Hatfield,-0.8,-1.2,-1.2,-0.5,25.86%,3.70%,22.16%
Sessions Market,603278,SoBe Burger @ Peri Peri Original - Hatfield,-0.8,-1.2,-1.2,-0.5,25.62%,3.70%,21.92%
Sessions Market,603278,SoBe Burger @ Peri Peri Original - Hatfield,-0.8,-1.2,-1.2,-0.5,30.00%,3.70%,26.30%
Sessions Market,606053,SoBe Burger @ Peri Peri Original - Hitchin,0.8,0.2,-0.4,-0.5,28.78%,-0.10%,28.88%
Sessions Market,606053,SoBe Burger @ Peri Peri Original - Hitchin,0.8,0.2,-0.4,-0.5,32.59%,-0.10%,32.69%
Sessions Market,606053,SoBe Burger @ Peri Peri Original - Hitchin,0.8,0.2,-0.4,-0.5,30.00%,-0.10%,30.10%
Sessions Market,606053,SoBe Burger @ Peri Peri Original - Hitchin,0.8,0.2,-0.4,-0.5,27.04%,-0.10%,27.14%
Sessions Market,606053,SoBe Burger @ Peri Peri Original - Hitchin,0.8,0.2,-0.4,-0.5,31.59%,-0.10%,31.69%
Sessions Market,606053,SoBe Burger @ Peri Peri Original - Hitchin,0.8,0.2,-0.4,-0.5,26.40%,-0.10%,26.50%
Sessions Market,606053,SoBe Burger @ Peri Peri Original - Hitchin,0.8,0.2,-0.4,-0.5,27.82%,-0.10%,27.92%
Sessions Market,606053,SoBe Burger @ Peri Peri Original - Hitchin,0.8,0.2,-0.4,-0.5,25.62%,-0.10%,25.72%
Sessions Market,606053,SoBe Burger @ Peri Peri Original - Hitchin,0.8,0.2,-0.4,-0.5,25.86%,-0.10%,25.96%
Sessions Market,768814,SoBe Burger @ Peri Peri Original - Leicester,-0.6,1,0,-0.5,28.78%,0.10%,28.68%
Sessions Market,768814,SoBe Burger @ Peri Peri Original - Leicester,-0.6,1,0,-0.5,25.86%,0.10%,25.76%
Sessions Market,768814,SoBe Burger @ Peri Peri Original - Leicester,-0.6,1,0,-0.5,25.62%,0.10%,25.52%
Sessions Market,768814,SoBe Burger @ Peri Peri Original - Leicester,-0.6,1,0,-0.5,27.82%,0.10%,27.72%
Sessions Market,768814,SoBe Burger @ Peri Peri Original - Leicester,-0.6,1,0,-0.5,30.00%,0.10%,29.90%
Sessions Market,768814,SoBe Burger @ Peri Peri Original - Leicester,-0.6,1,0,-0.5,27.04%,0.10%,26.94%
Sessions Market,768814,SoBe Burger @ Peri Peri Original - Leicester,-0.6,1,0,-0.5,26.40%,0.10%,26.30%
Sessions Market,768814,SoBe Burger @ Peri Peri Original - Leicester,-0.6,1,0,-0.5,31.59%,0.10%,31.49%
Sessions Market,768814,SoBe Burger @ Peri Peri Original - Leicester,-0.6,1,0,-0.5,32.59%,0.10%,32.49%
Sessions Market,467321,SoBe Burger @ Pericluck,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,467321,SoBe Burger @ Pericluck,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,467321,SoBe Burger @ Pericluck,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,467321,SoBe Burger @ Pericluck,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,467321,SoBe Burger @ Pericluck,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,467321,SoBe Burger @ Pericluck,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,467321,SoBe Burger @ Pericluck,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,467321,SoBe Burger @ Pericluck,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,467321,SoBe Burger @ Pericluck,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,569167,SoBe Burger @ Phat burger,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,569167,SoBe Burger @ Phat burger,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,569167,SoBe Burger @ Phat burger,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,569167,SoBe Burger @ Phat burger,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,569167,SoBe Burger @ Phat burger,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,569167,SoBe Burger @ Phat burger,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,569167,SoBe Burger @ Phat burger,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,569167,SoBe Burger @ Phat burger,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,569167,SoBe Burger @ Phat burger,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,693472,SoBe Burger @ Pizza 2 Night - Erith,0.8,-2.4,0,-0.5,25.62%,2.10%,23.52%
Sessions Market,693472,SoBe Burger @ Pizza 2 Night - Erith,0.8,-2.4,0,-0.5,27.04%,2.10%,24.94%
Sessions Market,693472,SoBe Burger @ Pizza 2 Night - Erith,0.8,-2.4,0,-0.5,31.59%,2.10%,29.49%
Sessions Market,693472,SoBe Burger @ Pizza 2 Night - Erith,0.8,-2.4,0,-0.5,32.59%,2.10%,30.49%
Sessions Market,693472,SoBe Burger @ Pizza 2 Night - Erith,0.8,-2.4,0,-0.5,25.86%,2.10%,23.76%
Sessions Market,693472,SoBe Burger @ Pizza 2 Night - Erith,0.8,-2.4,0,-0.5,27.82%,2.10%,25.72%
Sessions Market,693472,SoBe Burger @ Pizza 2 Night - Erith,0.8,-2.4,0,-0.5,28.78%,2.10%,26.68%
